15497151	1	0.995941
15497152	1	1.021028
15497153	1	0.997642
15497177	1	1.016542
15497231	1	0.999375
15497237	1	1.006896
15497270	1	0.998058
15497332	1	0.995941
15497386	1	1.01355
15497399	1	1.010775
15497406	1	1.012919
15497409	1	1.020305
15497484	1	1.006766
15497493	1	1.004757
15497549	1	1.00922
15497550	1	1.02158
15497625	1	1.011838
15497632	1	1.023599
15497807	1	1.019843
15497821	1	1.011289
15497823	1	1.00889
15497878	1	1.021292
15497896	1	1.02566
15497899	1	0.999654
15497904	1	1.00938
15497929	1	1.000942
15497931	1	1.009403
15497999	1	1.015805
15498003	1	1.008444
15498064	1	1.004939
15498082	1	1.022323
15498126	1	0.995941
15498166	1	1.001914
15498167	1	1.013034
15498172	1	1.004618
15498174	1	1.011255
15498247	1	1.02694
15498299	1	0.995941
15498575	1	1.027303
15498606	1	1.000067
15498609	1	0.999382
15498626	1	1.011797
15498652	1	1.022903
15498657	1	1.014574
15498668	1	1.026521
15498676	1	1.023803
15498683	1	1.009836
15498705	1	1.003909
15498731	1	1.023376
15498746	1	1.018085
15498760	1	1.00811
15498797	1	1.019138
15498863	1	1.015227
15498943	1	0.996586
15499016	1	1.019201
15499110	1	1.000136
15499111	1	1.015733
15499138	1	1.013507
15499155	1	1.004224
15499161	1	0.997194
15499176	1	1.012452
15499179	1	0.998817
15499238	1	1.026901
15499260	1	1.027069
15499284	1	1.02061
15499331	1	1.013277
15499452	1	1.002156
15499481	1	0.998596
15499503	1	1.020163
15499523	1	1.022117
15499544	1	1.006225
15499545	1	0.997622
15499567	1	1.007913
15496619	1	1.039646
15497252	1	1.144526
15496910	1	1.036878
15495351	1	1.055899
15498197	1	1.058516
15493298	2	1.001022
15493308	2	1.009767
15493338	2	1.001538
15493354	2	1.028282
15493373	2	0.995941
15493393	2	1.001062
15493445	2	1.008779
15493487	2	1.028329
15493505	2	1.027589
15493524	2	1.008882
15493526	2	1.013009
15493581	2	1.015166
15493595	2	1.024334
15493598	2	1.024137
15493599	2	1.000493
15493609	2	0.995941
15493638	2	1.027684
15493661	2	1.009986
15493731	2	1.003662
15493785	2	1.013379
15493815	2	1.021793
15493880	2	1.002683
15493884	2	1.006176
15493893	2	1.010159
15493916	2	1.010609
15493920	2	1.016162
15493947	2	0.998189
15493965	2	1.002709
15493982	2	1.011917
15494005	2	1.013253
15494029	2	0.996611
15494032	2	1.018871
15494042	2	1.015975
15494055	2	1.012421
15494096	2	0.995941
15494100	2	0.999635
15494124	2	1.008101
15494151	2	1.005714
15494230	2	1.03289
15494235	2	1.005613
15494304	2	1.012537
15494311	2	0.996955
15494321	2	1.027168
15494328	2	1.016021
15494343	2	1.020911
15494352	2	1.017839
15494355	2	1.00749
15494365	2	1.006404
15494392	2	1.024089
15494400	2	1.00103
15494416	2	1.003661
15494442	2	1.004048
15494449	2	1.02958
15494458	2	1.021706
15494464	2	1.033399
15494472	2	0.997351
15494514	2	1.018447
15494543	2	1.000762
15494544	2	1.019722
15494570	2	0.99728
15494593	2	0.999576
15494594	2	1.027949
15494642	2	0.997226
15494643	2	1.016895
15494655	2	0.997842
15494656	2	1.008009
15494666	2	1.014636
15494710	2	1.011658
15494724	2	0.998989
15494727	2	1.027392
15494729	2	1.009483
15494732	2	1.028595
15494791	2	1.018218
15494800	2	1.017171
15494813	2	1.024125
15494817	2	0.999898
15494823	2	1.01505
15494834	2	1.009717
15494879	2	0.997076
15494911	2	1.018982
15494970	2	1.013921
15494979	2	1.018533
15494986	2	0.998251
15494989	2	1.001528
15494993	2	1.021284
15494999	2	1.021565
15495029	2	0.99931
15495041	2	1.001999
15495054	2	0.995941
15495059	2	1.000692
15495071	2	1.000792
15495103	2	1.033826
15495151	2	1.017423
15495166	2	1.008812
15495192	2	1.008165
15495214	2	0.99835
15495286	2	1.017126
15495305	2	1.031174
15495320	2	1.009213
15495341	2	1.008839
15495380	2	1.00031
15495381	2	1.01932
15495405	2	1.030753
15495412	2	1.014784
15495431	2	0.995941
15495432	2	1.029541
15495435	2	1.008413
15495437	2	1.008278
15495517	2	1.015614
15495553	2	1.034987
15495593	2	0.998542
15495632	2	1.000126
15495643	2	1.011706
15495644	2	1.005198
15495647	2	1.018737
15495661	2	1.028577
15495667	2	1.016673
15495693	2	0.997607
15495695	2	1.019456
15495700	2	1.026909
15495705	2	1.019499
15495716	2	0.998949
15495721	2	1.010423
15495793	2	1.016888
15495800	2	1.009157
15495808	2	0.996652
15495814	2	1.00621
15495820	2	1.003128
15495823	2	1.025932
15495906	2	1.006983
15495956	2	1.023055
15496013	2	1.026759
15496033	2	1.006575
15496082	2	1.033175
15496090	2	1.005477
15496091	2	1.00349
15496092	2	1.001484
15496103	2	0.998843
15496114	2	1.01121
15496129	2	1.006625
15496137	2	1.020834
15496197	2	1.007709
15496208	2	1.000516
15496210	2	1.004469
15496256	2	1.022568
15496289	2	1.025106
15496348	2	1.012139
15496369	2	1.012425
15496385	2	1.006887
15496429	2	0.995941
15496477	2	1.005153
15496500	2	1.008722
15496511	2	1.007285
15496515	2	0.995941
15496563	2	1.019185
15496587	2	1.010468
15496595	2	0.998111
15496603	2	1.003135
15496604	2	1.000301
15496640	2	0.999704
15496662	2	1.006816
15496681	2	0.998039
15496750	2	0.999513
15496751	2	1.02503
15496763	2	0.999538
15496775	2	1.018588
15496793	2	1.006974
15496816	2	1.017545
15496927	2	1.001226
15496928	2	1.023918
15496994	2	1.030988
15497003	2	1.018516
15497027	2	1.011332
15497046	2	1.009108
15497051	2	1.009761
15497064	2	1.010468
15497067	2	1.025278
15497099	2	0.995941
15497100	2	1.020692
15497131	2	1.015414
15497159	2	1.019308
15497165	2	1.01114
15497169	2	1.006691
15497170	2	1.017578
15497176	2	1.003143
15497199	2	1.003713
15497221	2	1.02399
15497223	2	1.01242
15497238	2	1.025195
15497339	2	1.03346
15497365	2	1.010742
15497380	2	1.028823
15497384	2	1.002551
15497388	2	1.017884
15497400	2	1.023537
15497413	2	1.015873
15497419	2	1.019958
15497454	2	0.995941
15497479	2	1.018209
15497483	2	1.010325
15497494	2	1.021029
15497532	2	1.006262
15497559	2	1.000002
15497622	2	1.01367
15497642	2	1.000519
15497708	2	1.017447
15497715	2	1.012206
15497753	2	1.031883
15497818	2	1.01259
15497820	2	0.997028
15497916	2	1.002452
15497930	2	1.006181
15497938	2	0.999234
15497963	2	1.003941
15497997	2	1.000262
15498009	2	1.003285
15498015	2	1.013493
15498074	2	1.019656
15498076	2	1.034885
15498079	2	1.002929
15498110	2	1.001905
15498128	2	1.015723
15498161	2	1.000962
15498178	2	1.004685
15498181	2	1.000393
15498249	2	1.013869
15498326	2	0.999483
15498337	2	1.000649
15498382	2	1.009486
15498409	2	1.017833
15498453	2	1.006586
15498517	2	1.007788
15498607	2	1.013529
15498611	2	1.015423
15498622	2	1.01782
15498635	2	1.020616
15498699	2	1.005769
15498711	2	1.033012
15498745	2	0.995941
15498747	2	1.02272
15498767	2	0.997568
15498768	2	1.030792
15498773	2	1.015389
15498788	2	1.029813
15498803	2	1.015079
15498842	2	1.023968
15498862	2	0.998977
15498941	2	1.027071
15498947	2	1.021401
15498957	2	1.000149
15499068	2	1.013178
15499069	2	1.012633
15499162	2	1.021414
15499170	2	1.015525
15499204	2	1.002641
15499210	2	1.02265
15499225	2	1.000321
15499247	2	1.022962
15499251	2	1.005274
15499253	2	1.004564
15499286	2	1.004332
15499287	2	1.013281
15499338	2	0.995941
15499348	2	1.033294
15499390	2	1.027027
15499569	2	1.032669
15493342	3	1.018337
15493367	3	1.021906
15493375	3	1.012555
15493401	3	1.030467
15493465	3	1.027715
15493608	3	1.015571
15493644	3	1.03257
15493660	3	1.00979
15493675	3	1.026905
15493724	3	1.011984
15493749	3	1.017497
15493771	3	1.007486
15493790	3	1.009772
15493808	3	1.007433
15493850	3	1.003427
15493948	3	1.007784
15493976	3	1.01968
15493989	3	1.009988
15493999	3	1.017757
15494078	3	1.041788
15494092	3	1.016684
15494110	3	1.041561
15494118	3	1.028001
15494160	3	1.011785
15494348	3	1.00353
15494399	3	1.007799
15494420	3	1.034203
15494466	3	1.00872
15494497	3	1.028076
15494505	3	1.020047
15494569	3	1.015413
15494602	3	1.036908
15494619	3	1.00518
15494671	3	1.028587
15494673	3	1.01279
15494694	3	1.012314
15494698	3	1.010343
15494750	3	1.013546
15494756	3	1.0158
15494782	3	1.005284
15494784	3	1.03366
15494818	3	1.03437
15494825	3	1.035463
15494827	3	1.0353
15494832	3	1.00774
15494851	3	1.00683
15494871	3	1.010095
15494894	3	1.040526
15494899	3	1.002898
15494907	3	1.014156
15494945	3	1.014299
15494978	3	1.00946
15495027	3	1.023411
15495065	3	1.007274
15495089	3	1.011352
15495100	3	1.010374
15495134	3	1.008338
15495143	3	1.033389
15495157	3	1.026362
15495164	3	1.013639
15495210	3	1.017221
15495233	3	1.018429
15495254	3	1.009685
15495303	3	1.021725
15495398	3	1.017004
15495442	3	1.006734
15495458	3	1.006215
15495578	3	1.015315
15495588	3	1.02177
15495614	3	1.019564
15495616	3	1.027011
15495621	3	1.025245
15495707	3	1.006309
15495784	3	1.036375
15495842	3	1.017211
15495907	3	1.02188
15495953	3	1.026327
15495961	3	1.007984
15496032	3	1.021604
15496037	3	1.011157
15496048	3	1.023409
15496086	3	1.036119
15496093	3	1.017888
15496152	3	1.038679
15496164	3	1.010868
15496167	3	1.036931
15496211	3	1.036602
15496248	3	1.013644
15496250	3	1.035072
15496316	3	1.025448
15496371	3	1.015202
15496397	3	1.009347
15496424	3	1.0227
15496507	3	1.024302
15496537	3	1.019107
15496591	3	1.012086
15496598	3	1.037587
15496652	3	1.016909
15496660	3	1.020885
15496680	3	1.004679
15496682	3	1.005281
15496685	3	1.022106
15496689	3	1.011558
15496691	3	1.024636
15496715	3	1.006674
15496737	3	1.01926
15496761	3	1.013519
15496769	3	1.002847
15496772	3	1.042044
15496836	3	1.006711
15496839	3	1.038157
15496862	3	1.013467
15496953	3	1.01719
15496972	3	1.002758
15496990	3	1.023415
15496993	3	1.020392
15497019	3	1.041301
15497021	3	1.013775
15497033	3	1.0306
15497071	3	1.041898
15497079	3	1.020595
15497096	3	1.015377
15497139	3	1.019951
15497182	3	1.008443
15497195	3	1.02274
15497211	3	1.021194
15497259	3	1.014824
15497327	3	1.04116
15497385	3	1.003318
15497418	3	1.003613
15497421	3	1.005342
15497476	3	1.02962
15497531	3	1.005359
15497541	3	1.041967
15497586	3	1.006691
15497604	3	1.019925
15497665	3	1.023254
15497669	3	1.017721
15497675	3	1.021112
15497739	3	1.003723
15497740	3	1.00352
15497747	3	1.018863
15497776	3	1.036238
15497801	3	1.007882
15497804	3	1.020373
15497835	3	1.034148
15497864	3	1.031043
15497877	3	1.00903
15497894	3	1.01075
15497898	3	1.041951
15497919	3	1.030871
15497944	3	1.006417
15497968	3	1.002971
15497985	3	1.036277
15498013	3	1.039646
15498030	3	1.038372
15498054	3	1.006466
15498075	3	1.011857
15498114	3	1.017511
15498164	3	1.010761
15498327	3	1.039592
15498338	3	1.020367
15498348	3	1.04044
15498375	3	1.009464
15498379	3	1.033693
15498415	3	1.011524
15498445	3	1.022555
15498451	3	1.005795
15498471	3	1.037264
15498548	3	1.023082
15498647	3	1.011699
15498697	3	1.003566
15498703	3	1.040017
15498780	3	1.007523
15498783	3	1.015673
15498805	3	1.012565
15498992	3	1.018553
15499045	3	1.034315
15499135	3	1.006936
15499171	3	1.008732
15499187	3	1.007553
15499188	3	1.007211
15499328	3	1.006783
15499359	3	1.035637
15499369	3	1.022437
15499435	3	1.022486
15499458	3	1.008794
15499476	3	1.017682
15499500	3	1.018703
15499509	3	1.02521
15499546	3	1.005261
15499547	3	1.00494
15499551	3	1.015789
15493318	4	1.025964
15493327	4	1.013699
15493330	4	1.031979
15493362	4	1.047408
15493371	4	1.03411
15493379	4	1.044642
15493400	4	1.02221
15493403	4	1.010478
15493409	4	1.039156
15493418	4	1.045066
15493449	4	1.031588
15493450	4	1.041385
15493525	4	1.010915
15493620	4	1.017869
15493673	4	1.012802
15493695	4	1.040127
15493718	4	1.038185
15493733	4	1.026915
15493774	4	1.030125
15493866	4	1.032788
15493869	4	1.027204
15493882	4	1.027109
15493890	4	1.01464
15493899	4	1.012875
15493969	4	1.03604
15493972	4	1.019104
15493979	4	1.035254
15493993	4	1.034901
15494007	4	1.033574
15494187	4	1.028875
15494204	4	1.043437
15494237	4	1.01954
15494267	4	1.021129
15494291	4	1.024116
15494307	4	1.019388
15494332	4	1.042074
15494335	4	1.031222
15494436	4	1.016498
15494447	4	1.041816
15494549	4	1.04532
15494553	4	1.011952
15494654	4	1.014438
15494711	4	1.043627
15494719	4	1.03343
15494765	4	1.01493
15494767	4	1.022352
15494780	4	1.030216
15494841	4	1.023732
15494852	4	1.026278
15494854	4	1.028552
15494893	4	1.036018
15494935	4	1.024784
15494960	4	1.030271
15495012	4	1.027178
15495039	4	1.025434
15495042	4	1.01721
15495056	4	1.030497
15495072	4	1.011373
15495075	4	1.02219
15495098	4	1.011524
15495118	4	1.02377
15495255	4	1.036547
15495417	4	1.01836
15495438	4	1.03989
15495456	4	1.018646
15495471	4	1.015309
15495674	4	1.014341
15495689	4	1.019681
15495734	4	1.028093
15495736	4	1.020055
15495761	4	1.013924
15495766	4	1.013196
15495804	4	1.037971
15495909	4	1.027372
15495921	4	1.015898
15495949	4	1.041951
15496021	4	1.017526
15496071	4	1.020195
15496107	4	1.045724
15496116	4	1.031407
15496123	4	1.039485
15496130	4	1.015152
15496219	4	1.037887
15496266	4	1.047229
15496296	4	1.014156
15496333	4	1.016794
15496356	4	1.023295
15496419	4	1.039527
15496556	4	1.02448
15496596	4	1.040602
15496659	4	1.010568
15496693	4	1.026613
15496754	4	1.028475
15496764	4	1.014735
15496838	4	1.011412
15496958	4	1.039292
15496963	4	1.014357
15496998	4	1.044416
15497017	4	1.033731
15497037	4	1.047123
15497147	4	1.013564
15497265	4	1.011747
15497292	4	1.019847
15497329	4	1.02568
15497336	4	1.025649
15497346	4	1.034879
15497372	4	1.014747
15497375	4	1.016253
15497402	4	1.028795
15497462	4	1.027903
15497605	4	1.030402
15497628	4	1.013477
15497697	4	1.025543
15497718	4	1.031591
15497824	4	1.015561
15497827	4	1.010846
15497869	4	1.02979
15497974	4	1.018893
15498005	4	1.024539
15498029	4	1.048488
15498093	4	1.012616
15498115	4	1.038812
15498144	4	1.011011
15498146	4	1.023359
15498206	4	1.016062
15498387	4	1.012271
15498427	4	1.012966
15498448	4	1.040178
15498465	4	1.031254
15498492	4	1.043506
15498531	4	1.036894
15498536	4	1.034058
15498557	4	1.037699
15498592	4	1.014459
15498750	4	1.030017
15498782	4	1.026091
15498836	4	1.010208
15498909	4	1.026782
15498979	4	1.010791
15498996	4	1.041308
15499003	4	1.037552
15499073	4	1.033904
15499174	4	1.017729
15499219	4	1.023228
15499235	4	1.014432
15499236	4	1.035188
15499300	4	1.015063
15499329	4	1.034769
15499363	4	1.028517
15499426	4	1.012812
15499463	4	1.02008
15499539	4	1.013799
15499540	4	1.013537
15499548	4	1.029573
15499559	4	1.017851
15499576	4	1.012514
15497047	4	1.368214
15496897	4	1.104111
15499156	4	1.092176
15498428	4	1.202689
15493299	5	1.021106
15493323	5	1.021646
15493452	5	1.026666
15493565	5	1.031864
15493623	5	1.022652
15493684	5	1.037478
15493698	5	1.031505
15493777	5	1.051412
15493817	5	1.025558
15493917	5	1.047128
15493951	5	1.041664
15494004	5	1.045293
15494077	5	1.018373
15494134	5	1.041485
15494152	5	1.047437
15494361	5	1.027717
15494385	5	1.053929
15494389	5	1.028231
15494482	5	1.048234
15494658	5	1.017671
15494868	5	1.044635
15494880	5	1.029451
15494925	5	1.044628
15495062	5	1.026624
15495083	5	1.03453
15495131	5	1.037482
15495141	5	1.039864
15495173	5	1.018229
15495337	5	1.035391
15495384	5	1.040976
15495424	5	1.018889
15495427	5	1.044456
15495463	5	1.024719
15495480	5	1.036167
15495493	5	1.035955
15495499	5	1.052282
15495512	5	1.039949
15495519	5	1.026612
15495587	5	1.035485
15495641	5	1.018962
15495672	5	1.046963
15495708	5	1.023471
15495737	5	1.043686
15495748	5	1.027082
15495750	5	1.042485
15495769	5	1.045666
15495775	5	1.027751
15495797	5	1.037798
15495809	5	1.022096
15495887	5	1.01891
15496096	5	1.038599
15496112	5	1.042734
15496207	5	1.033387
15496236	5	1.033292
15496389	5	1.017745
15496392	5	1.051828
15496522	5	1.050715
15496653	5	1.053101
15496705	5	1.01934
15496870	5	1.04887
15497056	5	1.037422
15497097	5	1.018294
15497108	5	1.019543
15497162	5	1.057268
15497224	5	1.043512
15497261	5	1.024237
15497280	5	1.050593
15497284	5	1.03263
15497325	5	1.038005
15497351	5	1.04837
15497509	5	1.031592
15497538	5	1.020634
15497544	5	1.04351
15497551	5	1.051227
15497623	5	1.045078
15497694	5	1.030718
15497717	5	1.043763
15497946	5	1.021727
15497948	5	1.045143
15498000	5	1.03371
15498053	5	1.032232
15498102	5	1.036858
15498162	5	1.043158
15498239	5	1.038106
15498320	5	1.026074
15498383	5	1.025437
15498391	5	1.034392
15498549	5	1.01966
15498570	5	1.035999
15498601	5	1.017867
15498638	5	1.032529
15498690	5	1.040566
15498709	5	1.020001
15498763	5	1.035778
15498793	5	1.019258
15498821	5	1.028853
15498825	5	1.041426
15498833	5	1.023907
15498883	5	1.026515
15499080	5	1.02293
15499144	5	1.026376
15499404	5	1.027184
15499413	5	1.037138
15499460	5	1.020657
15499501	5	1.037844
15499505	5	1.050061
15493437	6	1.032245
15493447	6	1.02609
15493456	6	1.028774
15493515	6	1.042442
15493535	6	1.052019
15493575	6	1.049273
15493577	6	1.048802
15493588	6	1.063134
15493783	6	1.026082
15493911	6	1.043348
15494139	6	1.032109
15494363	6	1.028608
15494439	6	1.03723
15494475	6	1.025501
15494578	6	1.03224
15494613	6	1.031162
15494632	6	1.04527
15494636	6	1.041114
15494644	6	1.036593
15494675	6	1.05816
15494797	6	1.056668
15494835	6	1.054403
15494861	6	1.042618
15494916	6	1.030743
15494961	6	1.033031
15495003	6	1.030632
15495066	6	1.035463
15495076	6	1.03738
15495135	6	1.047215
15495139	6	1.064026
15495231	6	1.040013
15495248	6	1.035574
15495375	6	1.051348
15495633	6	1.061811
15495659	6	1.054067
15495782	6	1.029531
15495984	6	1.049968
15496109	6	1.061067
15496155	6	1.027066
15496170	6	1.030237
15496182	6	1.033034
15496225	6	1.058365
15496231	6	1.041626
15496234	6	1.041503
15496264	6	1.048227
15496344	6	1.029807
15496444	6	1.048219
15496464	6	1.034497
15496631	6	1.028946
15496655	6	1.042534
15496663	6	1.048594
15496675	6	1.02801
15496851	6	1.025449
15496857	6	1.042481
15497183	6	1.030629
15497185	6	1.047617
15497297	6	1.025137
15497330	6	1.026742
15497335	6	1.029713
15497432	6	1.030222
15497451	6	1.025667
15497512	6	1.049425
15497520	6	1.028182
15497754	6	1.047624
15497771	6	1.048741
15497778	6	1.054237
15497998	6	1.050698
15498086	6	1.027499
15498100	6	1.026594
15498394	6	1.0274
15498666	6	1.028537
15498789	6	1.031328
15498917	6	1.029633
15498965	6	1.043712
15499070	6	1.034936
15499151	6	1.039744
15499374	6	1.05734
15499378	6	1.063352
15499470	6	1.025701
15499520	6	1.035955
15497318	6	1.123775
15493325	6	1.073369
15493295	7	1.041987
15493442	7	1.039995
15493561	7	1.066246
15493568	7	1.068901
15493685	7	1.063048
15493689	7	1.043147
15493772	7	1.063515
15493798	7	1.039436
15493800	7	1.052251
15493861	7	1.037729
15493914	7	1.072532
15494107	7	1.049038
15494122	7	1.036144
15494154	7	1.036825
15494159	7	1.069292
15494213	7	1.05511
15494349	7	1.038562
15494572	7	1.055153
15494794	7	1.03594
15494847	7	1.033054
15494886	7	1.048864
15495063	7	1.060197
15495120	7	1.046373
15495218	7	1.041071
15495488	7	1.070418
15495650	7	1.033833
15495652	7	1.035354
15495718	7	1.045807
15496019	7	1.035748
15496072	7	1.035562
15496134	7	1.056764
15496364	7	1.038519
15496628	7	1.054859
15496703	7	1.037441
15496825	7	1.052394
15497172	7	1.042761
15497334	7	1.037398
15497357	7	1.034164
15497360	7	1.058204
15497464	7	1.057724
15497485	7	1.043759
15497495	7	1.071109
15497535	7	1.032977
15497640	7	1.047001
15497744	7	1.062037
15497858	7	1.067292
15497868	7	1.039425
15497924	7	1.047716
15497936	7	1.046744
15497990	7	1.054549
15498253	7	1.048497
15498331	7	1.059652
15498725	7	1.071919
15499112	7	1.072099
15499136	7	1.061385
15499383	7	1.033366
15499552	7	1.047117
15493310	8	1.042682
15493334	8	1.078963
15493388	8	1.041986
15493428	8	1.05182
15493438	8	1.075218
15493453	8	1.052968
15493469	8	1.053373
15493624	8	1.070789
15493631	8	1.063542
15493679	8	1.06294
15493681	8	1.058999
15493734	8	1.045712
15493766	8	1.062922
15493990	8	1.059439
15494000	8	1.069032
15494002	8	1.075671
15494021	8	1.053319
15494070	8	1.053991
15494175	8	1.040205
15494179	8	1.04512
15494273	8	1.073731
15494309	8	1.04664
15494411	8	1.058761
15494423	8	1.050409
15494676	8	1.050805
15494683	8	1.053065
15494821	8	1.040911
15495033	8	1.056698
15495129	8	1.040211
15495222	8	1.042162
15495347	8	1.071104
15495472	8	1.061857
15495701	8	1.07385
15495964	8	1.049325
15495973	8	1.048838
15496041	8	1.073961
15496158	8	1.04384
15496160	8	1.052602
15496198	8	1.057837
15496239	8	1.041938
15496285	8	1.070664
15496498	8	1.044968
15496503	8	1.050208
15496611	8	1.068469
15496647	8	1.061913
15496731	8	1.048329
15496823	8	1.074743
15497004	8	1.042345
15497202	8	1.045558
15497363	8	1.056535
15497368	8	1.047794
15497431	8	1.066644
15497474	8	1.070299
15497516	8	1.05057
15497706	8	1.044291
15497719	8	1.055782
15497810	8	1.041644
15498105	8	1.040732
15498142	8	1.054024
15498185	8	1.067124
15498222	8	1.040701
15498234	8	1.059275
15498250	8	1.054582
15498305	8	1.062705
15498352	8	1.060402
15498386	8	1.065573
15498566	8	1.052774
15498604	8	1.053103
15498685	8	1.04828
15498724	8	1.068218
15498827	8	1.05688
15498843	8	1.056922
15498866	8	1.059993
15498880	8	1.052649
15499030	8	1.059225
15499031	8	1.044622
15499041	8	1.076891
15499143	8	1.047427
15499183	8	1.04895
15499313	8	1.06971
15499322	8	1.060546
15499332	8	1.079265
15499407	8	1.04471
15499506	8	1.061256
15499581	8	1.071856
15495980	8	1.117375
15495685	8	1.080195
15493421	9	1.054905
15493462	9	1.055335
15493573	9	1.082222
15493825	9	1.049058
15493839	9	1.060016
15495849	9	1.055536
15496240	9	1.048784
15496382	9	1.053278
15496592	9	1.050981
15497022	9	1.054543
15497146	9	1.061134
15497226	9	1.070979
15497353	9	1.052396
15497500	9	1.056084
15497536	9	1.071175
15497597	9	1.074323
15497606	9	1.067667
15497756	9	1.049833
15498226	9	1.057884
15498290	9	1.063197
15498416	9	1.063508
15498559	9	1.070708
15498664	9	1.085596
15498835	9	1.076659
15498910	9	1.079252
15499125	9	1.052097
15499145	9	1.052987
15499318	9	1.056451
15493613	10	1.063168
15493671	10	1.077827
15494156	10	1.082103
15494479	10	1.08954
15494895	10	1.080041
15494897	10	1.076451
15494936	10	1.063334
15495160	10	1.067916
15495359	10	1.062257
15495503	10	1.078048
15495611	10	1.082735
15496588	10	1.094843
15496890	10	1.060343
15496978	10	1.062193
15497085	10	1.069084
15497920	10	1.093943
15498136	10	1.076405
15498962	10	1.076107
15498969	10	1.058698
15499081	10	1.070892
15499105	10	1.090116
15499223	10	1.077794
15499240	10	1.075749
15499289	10	1.067425
15499467	10	1.068061
15493813	11	1.09872
15495433	11	1.085556
15495528	11	1.067142
15495607	11	1.063988
15495617	11	1.094764
15495772	11	1.071775
15497178	11	1.066967
15497444	11	1.062834
15497469	11	1.070537
15497571	11	1.067421
15497681	11	1.071832
15497768	11	1.084454
15497954	11	1.0748
15498001	11	1.083854
15498041	11	1.071225
